,Customer_Name,Date,Ratings,Review_Title,Reviews,Product_name,Price
10,Marilyn S.,"December 30, 2021",5.0 out of 5 stars,Great Computer,"Whoever did the upgrade new what they were doing. After I got the computer and ran the Dell support assist on it & Dell updates and the window updates were completed which took a while, this computer works great. everything opens right up; speed seems to be good.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
11,laurie b,"September 25, 2021",1.0 out of 5 stars,Screen Defective & Blue Screen,"This is my 2nd purchase of this model. The first laptop was great, but this one blue screened twice within the month I’ve owned it.  The computer repaired itself both times, but a day or 2 after the 2nd blue screen the monitor stopped working correctly. There were vertical and horizontal lines and crooked ones too. It looks like there is liquid behind the screen when I powered it down.Customer service online chat and to the call center said I dropped the screen and it was obviously cracked from the pic I uploaded. After trying to explain numerous times that it only looks cracked when the monitor is on. When turned off there are no cracks, but both reps refused to deal with me and didn’t want to see another pic. Finally I asked for a manager explaining the screen problem and he sent a prepaid box to ship it to their repair center. He did state that if I cracked or dropped the unit  then they will not fix it, but if they find it is a hardware problem they will repair it for free under their warranty. I also explained that I purchased accident insurance when I purchased the laptop, but I’m not claiming it as an accident, because it was just sitting in my bed when the screen went wonky. Now the screen won’t turn on at all. I will update and give more stars if Dell honors their hardware warranty.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
12,Clarice Houston,"October 14, 2021",3.0 out of 5 stars,Cheap Cheap Cheap,No Disk player. Lots of unwanted junk and ad apps.It has a faulty power input making it difficult to keep the cord inserted.Even for this price you can get a better product.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
13,CatzMora,"July 23, 2022",1.0 out of 5 stars,Very disappointing ☹️,"After about six months the charger stopped charging the battery. Apparently this is a known dell issue from way back, but none of the hacks work, so I'm looking at a repair shop ($$$).Since the battery won't charge, the bios can't update. In addition to being very slow, it won't allow files transfers anymore either. So it's basically a very expensive paperweight. Buy a Mac and save yourself the aggravation. I wish I had.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
14,KC,"June 15, 2022",1.0 out of 5 stars,Lemon - Don’t Buy,"This computer has a problem with its hinges. I am not alone, it happens to many owners. I have owned it for two months and use is gently. I simply went to open it one day and it would not open properly. The frame around the screen was coming apart and I could barely get it open. I use this for work and could not take it with me until it was repaired. Do not buy this. Dell should discontinue this product of they have not already. Unfortunately, I bought two…so I am expecting the other one to fail as well.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
15,Eniola,"February 7, 2022",5.0 out of 5 stars,Get's the job done,I purchased it for a client and it's a solid laptop for the task.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
16,"Jeanne Ellen Russell, Author of homemade Gifts that People Love","June 21, 2021",4.0 out of 5 stars,Love it!,"Great value, fast, lightweight. No dvd drive though","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
17,Connie K.,"March 15, 2021",4.0 out of 5 stars,That it works the way it is suppose to.,"I liked that it is light weight, but I think that it should come with office programs for free like back in the old days.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
18,Seagren,"December 4, 2021",2.0 out of 5 stars,"Reviews, even this scoring page, describes the touch screen. DOES NOT EXIST!!!!!","While there were some negative reviews regarding speed and loss of screen by others, I was impressed by the positive comments regarding how effective the touchscreen is and easy to use. This laptop DOES NOT have a touchscreen as described in those reviews.  Would like to return this product, delivered yesterday, for a laptop that has the features it and its reviews claimed!","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
19,Robert McEvoy,"April 25, 2021",4.0 out of 5 stars,Performs as I Expected,At this would purchase again was delivered quickly.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
20,Jan W,"September 7, 2021",3.0 out of 5 stars,Different than what I thought,It was bigger and heavier than I thought it would be,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
21,michael armstrong,"December 15, 2021",2.0 out of 5 stars,Nice looking computer but…,Windows 10 ruined any chance of this computer being easy to use.  If I could find my windows 7 software I would wipe this computer and upgrade it by going backwards  a few operating systems.  The computer itself is sturdy and feels solid but windows 10 needs to be put out of its misery!,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
22,Jesus,"June 15, 2020",5.0 out of 5 stars,Great,"If you're looking for a great affordable laptop that can be used for work on field, This is the one, the Inspiron 15 3000 is lightweight, boots up quickly, the 15.6"" screen (touchscreen) is a wonderful feature, for the price I paid this is a great unit, I use my computer for PLC and NET,  work, It meets all my needsI would highly recommend this computer for the price","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
23,Ehren Hunter,"June 26, 2022",1.0 out of 5 stars,Dead after 2 mos,I’m so dissapointed. This is my 2nd dell. I bought the same one but allegedly faster and bigger. It’s waaay slower than the old and after 45 days just staring at a blank screen will not boot up.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
24,Walt New,"July 24, 2021",5.0 out of 5 stars,Wonderful,Great to use. Took only a short time to set up. Still working on shortcuts and some apps are not needed.Easy since I have used computers for years.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
25,Dwayne Sutherland,"June 28, 2021",3.0 out of 5 stars,Lightweight,Definitely value for the money. Lightweight. Does what I need it for.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
26,John A.Tobler,"June 8, 2021",5.0 out of 5 stars,That can do what I need it to do with out any problems so far,"Set up was more dificult than I though it would be. Had my son-in-law do it as he uses dell every day in his work. Haven""t tried the touch screen yet.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
27,Nick Bergeman,"July 12, 2020",5.0 out of 5 stars,Good Laptop for personal use.,"Takes a little bit of time for it to start up, sometimes there is a lag when processing. However, it is decent for the price i paid. lots of storage, the color on screen is vibrant. Easy to use keyboard. Pefect for what I use it for, personal. Business level, wouldn't be the greatest.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
28,Peggy Mc,"November 4, 2021",2.0 out of 5 stars,"very slow, freezes and screen keeps going black","i feel totally ripped off.  this is by far the worst computer i have ever bought.  it freezes up, the screen keeps going black and its slower than a turtle.  it was a total waste of money","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
29,Shirley jean,"June 11, 2020",5.0 out of 5 stars,Great laptop for real !,"I really like the laptop so far . The camera is pretty good . And it’s really fast . I got it just to get it , just to have one and maybe work from home or something . Getting a printer/scanner/copy next .... but great laptop to get ! Thanks","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
30,Amazon Customer,"December 14, 2021",1.0 out of 5 stars,Badly-designed hinge fails after less than three months,"Be wary! I bought this Dell Inspiron 3511 on AMAZON on September 17 and the hinges failed on December 13, 2021 while I was visiting El Salvador. They are currently denying this is a design flaw - despite mountains of similar complaints - and are insisting I return to the USA to have it fixed - which would cost me half as much as the computer itself cost. DO NOT BUY THIS FOR ANYONE YOU LOVE FOR THE HOLIDAYS OR THEY WILL KNOW YOU DON'T ACTUALLY LOVE THEM. Dell's service is atrocious, too, and will try and fight any effort to reach a satisfactory resolution to this obvious, significant and commonly-occurring DESIGN FLAW.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
31,NJ,"June 20, 2020",5.0 out of 5 stars,Great Laptop and Good Service,"Very fast shipping. Product delivered as described. It is a touchscreen and has a full keyboard. I think the value of this laptop is pretty good as it has a great memory space and updated features. Also, I definitely recommend pconline365. They are very professional and provide quality products.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
32,Al Frakes,"October 6, 2021",5.0 out of 5 stars,Speed,Works great.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
33,NH,"May 16, 2021",2.0 out of 5 stars,INSANELY SLOW AND FRUSTRATING,"This does not have a touch screen. Or if it does, it’s broken. This is literally the slowest computer I have ever had to work with and I’m completely regretting not spending a bit more money. It takes full minutes to open a single web page. And trust me, it has nothing to do with our wi-fi. I’m so frustrated.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
34,Robert T. Avakian,"January 2, 2022",1.0 out of 5 stars,"This was usless to me! I was unable to setup, as it already has a previous user!","I received my package quickly without issues or damage mailed internationally.  When first turning on the machine I was prepared to set it up, but I was instead sent to the windows login screen for a user named David.  This machine is not new (just new to me!)- I am unable to log on and switch users, and I do not know if this previous user's private data is on the machine.  I would love some advice... And maybe David is looking for his machine?","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
35,Ronald,"October 2, 2021",2.0 out of 5 stars,Very slow and half time doesn't start up without shutting system down 2 or 3 time,"slowest laptop i have ever owned (6) Does not start up every time you open, screen goes blank and you have to hard shut it down and restart 2 or 3 times","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
36,Kindle Customer,"May 29, 2020",5.0 out of 5 stars,Very Nice Computer,"I use my computer for bill paying, web surfing and writing. It meets and exceeds my needs. It is 10 times faster than my old computer. I like the touchscreen, although I keep forgetting about using it!","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
37,tanjim,"December 9, 2021",1.0 out of 5 stars,the worst laptop ever. DO NOT BUY,"The worst laptop ever. This thing is slow, charge runs out quickly, shuts its self down, its just bad computer. do not jest read the caption and buy it. i needed something quickly so i bought it then realized how bad this one is. i couldn't return it time ran out. so please do not throw away your money on this laptop. Description is deceiving. I would rate it 0 but no option thatSave your money and do not buy this","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
38,Amazon Customer,"July 27, 2021",5.0 out of 5 stars,I needed a laptop. This worked.,So far so good.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
39,Thomas E. Hamill,"April 6, 2022",1.0 out of 5 stars,Computer is a piece of junk-locks up constantly.,"Computer for home use. Constantly locking up. Takes five minutes or more to load all Internet, such as Google, Yahoo, Facebook, at the same time. Have unpinned all but one, but that command seems to be mute.","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
40,harley sutton,"May 17, 2020",5.0 out of 5 stars,Great laptop!,Great for what I needed! My mom was looking for a laptop to surf the web on and she loves it. Easy to set up and use. Would recommend.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
41,mary nourse,"March 27, 2021",5.0 out of 5 stars,Lacking support documemts,"Poor paper guidelines. No ""manual"".  Online info only","2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
42,Kindle Customer,"August 23, 2020",5.0 out of 5 stars,The computer is fast and light.,The boot time is fast but the touch screen keyboard requires you to set up and is not automatic,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
43,trini,"February 23, 2022",1.0 out of 5 stars,"VERY  SLOW, RETURNED and was refunded",Was very slow and kept sticking with one window open. At startup with no windows open it stuck.Might have gotten a bad one but not taking chance to buy this laptop again. Thankfully was refunded.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
44,Karen M. Czaplewski,"June 13, 2020",5.0 out of 5 stars,Speed of Delivery & Ease of Setup,Love my new Dell Laptop and how easy it was to set up on my own.  Walked me thru the steps!,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
45,EDDIE M.,"February 9, 2021",5.0 out of 5 stars,EXCEPTIONAL VISUAL DISPLAY; EASE OF NAVIGATION.,I like CORTINA.I use it for personal computing.,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
46,Nurian Miranda,"June 18, 2021",5.0 out of 5 stars,Muy 😁 satisfecha,Pantalla táctil,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
47,James,"December 7, 2021",1.0 out of 5 stars,,,"2021 Newest Dell Inspiron 15 3000 Series 3501 Laptop, 15.6"" FHD Non-touch, 11th Gen Intel Core i3-1115G4 Processor, 8GB RAM, 1TB Hard Disk Drive, Webcam, HDMI, Wi-Fi, Bluetooth, Windows 10 Home, Black",&479
